#NSGA2
popsize 50
maxGen 500
numVar 30
numObj 2
numCons 0
stateFieldNames	currentGen	evaluateCount	totalTime	firstFrontCount	frontCount	avgEvalTime	
#end


#Generation 1 / 500
currentGen	1
evaluateCount	50
totalTime	0.132677
firstFrontCount	8
frontCount	9
avgEvalTime	7.22396e-05
#end
Var1	Var2	Var3	Var4	Var5	Var6	Var7	Var8	Var9	Var10	Var11	Var12	Var13	Var14	Var15	Var16	Var17	Var18	Var19	Var20	Var21	Var22	Var23	Var24	Var25	Var26	Var27	Var28	Var29	Var30	Obj1	Obj2	
0.00718214	0	0	0	0	0.00832529	0	0	0.0124273	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00698762	0.00718214	0.923498	
0.489981	0	0	0	0	0	0	0.020745	0.00645787	0	0	0.000736877	0.0024326	0	0	0	0	0	0.0375193	0	0	0	0	0	0	0	0.0267934	0.0129124	0	0	0.489981	0.321815	
0.299108	0	0	0.00623523	0	0.00729348	0	0	0	0.00096618	0	0	0.00181894	0	0	0	0	0.0061265	0.0348603	0	0	0.00544558	0	0	0	0	0.0107452	0	0.006271	0.000121889	0.299108	0.471147	
0.979859	0	0	0	0	0	0	0.00649161	0	0	0	0.00366481	0.00182674	4.20989e-05	0.0120953	0	0	0	0.0322025	0	0	0	0	0.000674373	0	0.000317954	0.019001	0	0	0.000121889	0.979859	0.0221718	
0.0261958	0	0	0	0	0.00832529	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000495479	0	0	0	0	0	0	0	0	0	0	0.0261958	0.840665	
0.166692	0	0	0.0031178	0	0.00117414	0.000320499	0	0.000118699	0	0	0	0	0	0	0	0	0	0	0	0.0230836	0.00053357	0	0	0	0	0	0.000414727	0	0.00929237	0.166692	0.601127	
0.78926	0	0	0.00172559	0	0	0.000193629	0	0	0.00655202	0	0	0	0	0	0	0	0	0.0154877	0	0	0	0	0	0	0	0.00579343	0	0	0	0.78926	0.116738	
0.166692	0	0	0.0031178	0	0.00117414	0.000320499	0	0.000118699	0	0	0	0	0	0	0	0	0	0	0	0.0230836	0.00053357	0	0	0	0	0	0.000414727	0	0.00929237	0.166692	0.601127	
0.505879	0	0	0.00711186	0	0	0.00463649	0.0121061	0	0.00473373	0	0	0.002534	0.00891163	1.81303e-05	0	0	0	0	0	0	0.00131034	0	0	0.0138536	0	0	0	0	0	0.505879	0.299816	
0.314461	0	0	0.00711186	0	0	0	0	0	0.00473373	0	0.000773132	0	0	0	0	0	0	0	0	0	0.00129066	0	0	0.0029913	0	0	0	0	0	0.314461	0.443009	
0.596032	0	0	0.00711186	0	0	0	0.0121061	0	0.00473373	0	0	0.002534	0.00891163	0	0	0	0	0	0	0	0.00131034	0	0	0	0	0	0	0	0	0.596032	0.234976	
0.410407	0	0	0	0	0	0	0.0147536	0.000367583	0	0	0	0.00040662	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000419006	0	0	0	0.410407	0.362736	
0.917229	0	0	0.00391927	0	0	0.000193629	0.000946373	0	0.00111374	0	0	0	0	0	0	0	0	0.0154877	0	0	0	0	0	0.000738198	0	0.00579343	0	0	0	0.917229	0.0468478	
0.130971	0	0	0	0	0.00470842	1.31122e-05	0	0	0	0	0	0	0	0	0	0	0	0	0.0390311	0	0	0	0	0	0	0	0	0	0	0.130971	0.64923	
0.757044	0	0.00023828	0	0	0	0	0.00392075	0	0	0	9.81355e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0122631	0	1.56551e-05	0	0.757044	0.132804	
0.0406013	0	0	0.00142334	0	0	0.00010647	0.0119375	0	0	0	0	0.000315813	0	0	0	0	0	0.00191258	0	0	0	0	0.0069574	0	0	0.0912156	0.00068676	4.66836e-05	0	0.0406013	0.830516	
0.621815	0	0	0	0	0	0	0.0117686	0	0	0	8.12557e-05	0	0	0	0	0	0	0	0	0	0.00912115	0	0	0	0	0	0	0	0	0.621815	0.215394	
0.130971	0	0	0	0	0.00470842	1.31122e-05	0	0	0	0	0	0	0	0	0	0	0	0	0.0390311	0	0	0	0	0	0	0	0	0	0	0.130971	0.64923	
0.0780483	0	0.00250042	0	0	0	0	0.0147536	0.00121155	0	0	0.0020836	2.64548e-05	0	0	0	0.0207746	0	0.00247878	0	0	0	0	0	0	0	0.00315891	0	2.0479e-05	0	0.0780483	0.733187	
0.757044	0	0.00023828	0	0	0	0	0.00392075	0	0	0	9.81355e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0122631	0	1.56551e-05	0	0.757044	0.132804	
0.454416	0	0	0	0	0	0	0	0	0	0	0	0.0274406	0	0	0	0	0	0	0.000521025	0	0	0	0	0.00112156	0	0	0	0	0	0.454416	0.331887	
0.340627	0	0	0	0	0	0	0	0	0	0	0.000773132	0	0	0	0	0	0	0.0302251	0	0	0	0	0	0	0	0	0	0	0	0.340627	0.423187	
0.808741	0	0.0152458	0	0	0	0	0	0	0	0	0	0	0	0.000242304	0	0	0	0.00398987	0.000273953	0.000307415	0	0	0	0	0	0	0	0.0101859	0	0.808741	0.105876	
0.249485	0	0	0	0	0.00117414	0	0	0.000341966	0.0299663	0	0	0.000251771	0	0	0	0	0	0	0	0.00817951	0	0	0	0	0	0	0.000961588	0	0	0.249485	0.510042	
0.437004	0	0	0	0	0	0	0.020745	0.00645787	0	0	0.000736877	0.0024326	0	0	0	0	0	0	0	0.00304378	0	0	0	0	0	0.0267934	0.0129124	0	0	0.437004	0.354171	
0.249485	0	0	0	0	0.00117414	0	0	0.000341966	0.0299663	0	0	0.000251771	0	0	0	0	0	0	0	0.00817951	0	0	0	0	0	0	0.000961588	0	0	0.249485	0.510042	
0.00718214	0	0	0	0	0.00832529	0	0	0.0124273	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00698762	0.00718214	0.923498	
0.332435	0	0	0	0	0	0	0	0	0	0	0	0.0024326	0	0	0.00154294	0	0	0.0302251	0	0	0	0	0.00124611	0	0	0	0	0	0	0.332435	0.431266	
0.621627	0.0203205	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00398987	0.000273953	0	0	0	0	0	0	0	0	0.086476	0	0.621627	0.232561	
0.808741	0	0.0152458	0	0	0	0	0	0	0	0	0	0	0	0.000242304	0	0	0	0.00398987	0.000273953	0.000307415	0	0	0	0	0	0	0	0.0101859	0	0.808741	0.105876	



#Generation 200 / 500
currentGen	200
evaluateCount	10000
totalTime	10.3113
firstFrontCount	50
frontCount	1
avgEvalTime	3.60229e-05
#end
Var1	Var2	Var3	Var4	Var5	Var6	Var7	Var8	Var9	Var10	Var11	Var12	Var13	Var14	Var15	Var16	Var17	Var18	Var19	Var20	Var21	Var22	Var23	Var24	Var25	Var26	Var27	Var28	Var29	Var30	Obj1	Obj2	
0	0	0	0	0	0	0	0	0	0	0	0.000773132	0	0	0	0	0	0	0	0	0	0.00129066	0	0	0	0	0	0.000223805	0	0	0	1.00071	
1	0	0	0	0	0	0	0.00460319	0	0	0	0	0	0	0.000650355	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00377183	1	0.00140147	
0	0	0	0	0	0	0	0	0	0	0	0.000773132	0	0	0	0	0	0	0	0	0	0.00129066	0	0	0	0	0	0.000223805	0	0	0	1.00071	
1	0	0	0	0	0	0	0.00460319	0	0	0	0	0	0	0.000650355	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00377183	1	0.00140147	
0.690215	0	0	0.00134415	0	0	0.000193629	0	0	0.00655202	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00465256	0	0	0	0.690215	0.171522	
0.521976	0	0	0	0	0	0	0	1.20663e-05	0	0	0	0	0	0	0	0	0	0.00398987	0.000273953	0	0	0	0	0	0	0	0	0	0	0.521976	0.278369	
0.00718214	0	0	0	0	0.00832529	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00698762	0.00718214	0.919804	
0.494382	0	0	0	0	0	0	0	0	0.00500911	0	9.91838e-05	0.00180682	0	0	0	0	0	0	0	0	0.00131034	0	0	0	0	0	0	0	0	0.494382	0.298533	
0.975414	0	0	0.00391927	0	0	0.000193629	0.000946373	0	0.000878106	0	0	0.000151434	0	0	0	0	0	0.00837922	0	0	0	0	0	0.000738198	0	0.00579343	0	0	0	0.975414	0.0156737	
0.570429	0	0	0.00711186	0	0	0	0	0	0.00473373	0	0.000773132	0.0121316	0	0	0	0	0	0	0	0	0.0011524	0	0	0	0	0	0	0	2.16548e-05	0.570429	0.249746	
0.454416	0	0	0	0	0	0	0	0	0	0	0	0.0274406	0	0	0	0	0	0	0.000521025	0	0	0	0	0.00112156	0	0	0	0	0	0.454416	0.331887	
0.225576	0	0	0	0	0	0	0	0	0.00246169	0	0	0.00181894	0	0	0	0	0.00493264	0.0176797	0	0	0	0	0	0.000376144	0	0.0107452	0	0.006271	2.18055e-05	0.225576	0.535548	
0.0261958	0	0	0	0	0.00832529	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000495479	0	0	0	0	0	0	0	0	0	0	0.0261958	0.840665	
0.875884	0	0	0	0	0	0	0.00100694	0	0	0	0	0.00040662	0	0	0	0	0	0	0	0	0	0	0	0	0	9.06018e-05	0	0.0496839	0	0.875884	0.0725947	
0.0122926	0	0	0	0	0	0	0	0	0	0	0.000773132	0	0	0	0	0	0	0	0	0	0.00400155	0	0	0.0029913	0	0	0	0	6.76525e-05	0.0122926	0.891424	
0.650548	0.0153061	0	0	0	0	0	0	0	0.00473373	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000922129	0	0	0	0	0	0.650548	0.197321	
0.166692	0	0	0.0031178	0	0.00117414	0.000320499	0	0.000118699	0	0	0	0	0	0	0	0	0	0	0	0.0230836	0.00053357	0	0	0	0	0	0.000414727	0	0.00929237	0.166692	0.601127	
0.0453514	0	0	0	0	0.00832529	0	0	0	0	0	0.000244708	0	0	0	0	0	0	0	0.000495479	0	0	0	0	0	0	0	0	0	0	0.0453514	0.789555	
0.271395	0	0	0	0	0	0	0	0	0	0	9.91838e-05	0.00180682	0	0	0	0	0	0	0	0	0.00131034	0	0	0	0	0	0	0	0	0.271395	0.479782	
0.919578	0	0	0	0	0	0	0	0	0	0	0.000221339	0	0	0.000650355	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00377183	0.919578	0.0418041	
0.638744	0	0	0	0	0	0	0	0	0.00473373	0	0	6.59554e-05	0	0	0	0	0	0	0	0	0.000434543	0	0	0.0720139	0	0	0	0	0	0.638744	0.215235	
0.779977	0	0	0	0	0	0.00216157	0.0137466	0	0	0	0.000217602	0	0	0.000650355	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0023661	0.779977	0.120158	
0.299108	0	0	0.00623523	0	0.00729348	0	0	0	0.000504087	0	0	0.00181894	0	0	0	0	0.00529207	0.0255834	0	0	0.00544558	0	0	0	0	0.0107452	0	0.006271	0.000121889	0.299108	0.468752	
0.0689925	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0069574	0	0	0.00123383	0.00068676	4.66836e-05	0.0627325	0.0689925	0.75667	
0.917229	0	0	0.00391927	0	0	0.000193629	0.000946373	0	0.000878106	0	0	0.000151434	0	0	0	0	0	0.00837922	0	0	0	0	0	0.000738198	0	0.00579343	0	0	0	0.917229	0.0456805	
0.367685	0	0	0	0	0	0	0.00255921	0	0	0	0.000362248	0	0	0	0	0	0	0	0	0	0.00138245	0	0	0.000166042	0	0	0	0	0.0120467	0.367685	0.397204	
0.836619	0	0	0	0	0	0	0	0	4.97747e-05	0	0	0	0	0	0	0	0	0	0	0	0.000231462	0	0.00604257	0.00189315	0.00938854	0	0	0.101475	0	0.836619	0.105539	
0.851092	0	0	0	0	0	0.000101864	0.00392075	0	0	0	2.10978e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0122631	0.00204602	1.26845e-05	0	0.851092	0.0805277	
0.194047	0	0	0.000523068	0	0.00832529	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000495479	0	0	0	0	0	0	0	0	0	0	0.194047	0.561754	
0.78926	0	0	0.00172559	0	0	0.000193629	0	0	0.00655202	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0055981	0	0	0	0.78926	0.114026	
0.736283	0	0	0	0	0	0	0.0147536	6.88792e-05	0	0	0	0.00040662	0	0	0	0	0	0	0	0	0	0	0	0	0	9.06018e-05	0	0	0	0.736283	0.144647	
0.736283	0	0	0	0	0	0	0.0147536	6.88792e-05	0	0	0	0.00040662	0	0	0	0	0	0	0	0	0	0	0	0	0	9.06018e-05	0	0	0	0.736283	0.144647	
0.0406013	0	0	0.00142334	0	0	0.00010647	0.0119375	0	0	0	0	0.000315813	0	0	0	0	0	0.00191258	0	0	0	0	0.0069574	0	0	0.0490219	0.00068676	4.66836e-05	0	0.0406013	0.818722	
0.130971	0	0	0	0	0.00470842	1.31122e-05	0	0	0	0	0	0	0	0	0	0	0	0	0.0390311	0	0	0	0	0	0	0	0	0	0	0.130971	0.64923	
0.429153	0	0	0	0	0	0	0.0147536	0.000367583	0	0	0	0.00040662	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00788388	0	0	0	0.429153	0.349792	
0.130971	0	0	0	0	0.00470842	1.31122e-05	0	0	0	0	0	0	0	0	0	0	0	0	0.0390311	0	0	0	0	0	0	0	0	0	0	0.130971	0.64923	
0.0903209	0	0	0	0	0.00117414	0	0	0.000341966	0.0299663	0	0	0	0	0	0	0	0	0	0	0.00817951	0	0	0	0	0	0.0333121	0	0	0	0.0903209	0.718729	
0.340199	0	0	0.00711186	0	0	0.000463007	0.00243704	0	8.82228e-05	0	0.000213858	0.002534	0.00891163	0.00452503	0	0	0	0	0	0	0.00131034	0	0.00151909	0	0	0	0	0	0	0.340199	0.423141	
0.429153	0	0	0	0	0	0	0.0147536	0.000367583	0	0	0	0.00040662	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00788388	0	0	0	0.429153	0.349792	
0.378313	0	0	0	0	0.00832529	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000495479	0	0	0	0	0	0	0	0	0	0	0.378313	0.386824	
0.599348	0	0	0.00711186	0	0	0	0.0121061	0	0.00473373	0	0	0	0.00488398	0.000137364	0	0	0	0	0	0	0.00131034	0	0	0	0	0	0	0	0	0.599348	0.231593	
0.0708064	0	0	0	0	0	0	0	0.0114657	0	0	0.000221339	0	0	0.000650355	0	0	0.000185749	0	0	0	0	0	0	0	0	0	0	0	0.00503524	0.0708064	0.73863	
0.0961914	0	0	0	0	0	0	0.0147536	0.000367583	0	4.27801e-05	0	0.00040662	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00788388	0	0	0	0.0961914	0.696005	
0.0961914	0	0	0	0	0	0	0.0147536	0.000367583	0	4.27801e-05	0	0.00040662	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00788388	0	0	0	0.0961914	0.696005	
0.249485	0	0	0	0	0.00117414	0	0	0	0.0299663	0	0	0.000251771	0	0	0	0	0	0	0	0.000626548	0	0	0	0	0	0	0.000961588	0	0	0.249485	0.5082	
0.249485	0	0	0	0	0.00117414	0	0	0	0.0299663	0	0	0.000251771	0	0	0	0	0	0	0	0.000626548	0	0	0	0	0	0	0.000961588	0	0	0.249485	0.5082	
0.378313	0	0	0	0	0.00832529	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000495479	0	0	0	0	0	0	0	0	0	0	0.378313	0.386824	
0.596032	0	0	0.00711186	0	0	0	0.0121061	0	0.00473373	0	0	0	0.00488398	0	0	0	0	0	0	0	0.00131034	0	0	0	0	0	0	0	0	0.596032	0.233721	
0.153878	0	0	0	0	0.00832529	0	0	0	0	0	0.0239889	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.13351e-05	1.54174e-05	0	0.153878	0.615806	
0.314461	0	0	0.00711186	0	0	0	0	0	0.00473373	0	0.000773132	0	0	0	0	0	0	0	0	0	0.00129066	0	0	0.0029913	0	0	0	0	0	0.314461	0.443009	



#Generation 210 / 500
currentGen	210
evaluateCount	10500
totalTime	10.7904
firstFrontCount	50
frontCount	1
avgEvalTime	4.85094e-05
#end
Var1	Var2	Var3	Var4	Var5	Var6	Var7	Var8	Var9	Var10	Var11	Var12	Var13	Var14	Var15	Var16	Var17	Var18	Var19	Var20	Var21	Var22	Var23	Var24	Var25	Var26	Var27	Var28	Var29	Var30	Obj1	Obj2	
1	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000168354	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00377183	1	0.000611595	
1	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000168354	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00377183	1	0.000611595	
0	0	0	0	0	0	0	0	4.06402e-06	0	0	0	0	0	0	0	0	0	0	0	0	0.00129066	0	0	0	0	0	0	0	0	0	1.0004	
0.0961914	0	0	0	0	0	0	0.0147536	0.000367583	0	0	0	0.00040662	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00788388	0	0	0	0.0961914	0.695994	
0.225576	0	0	0	0	0	0	0	0	0	0	0	0.000653544	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.18055e-05	0.225576	0.525212	
0.378313	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000359333	0	0	0	0	0	0	0	0	0	0	0.378313	0.385005	
0.570429	0	0	0.00296013	0	0	0	0	0	0.0016622	0	0.000773132	0.0121316	0	0	0	0	0	0	0	0	0.0011524	0	0	0	0	0	0	0	2.16548e-05	0.570429	0.248348	
0.670889	0	0	0	0	0	0	0	4.06402e-06	0	0	0.000599063	0	0	0	0	0	0	0	0	0	0.00129066	0	0	0	0	0	0	0	0	0.670889	0.181269	
0.553821	0	0	0	0	0	0	0	0	0	0	0.000773132	0	0	0	0	0.0587419	0	0	0	0	0.00129066	0	0	0	0	0	0.0174024	0	0	0.553821	0.271103	
0.185059	0	0	0	0	0.000116656	0	0	0	0	0	4.62922e-05	0	0	0.00308076	0	0	0	0	0	0	0	0	0	0.0039911	0	0	0	0	0	0.185059	0.571578	
0.0261958	0	0	0	0	0.00644892	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000368217	0	0	0	0	0	0	0	0	0	0	0.0261958	0.840093	
0.0453514	0	0	0	0	0.00832529	0	0	0	0	0	0.000244708	0	0	0	0	0	0	0	0.000495479	0	0	0	0	0	0	0	0	0	0	0.0453514	0.789555	
0.308011	0	0	0	0	0	0	0	0	0	0	0	0.00181894	0	0	0	0	0.00479052	0.00447161	0	0	0	0	0	0	0	0	0	0.006271	2.18055e-05	0.308011	0.44891	
0.0123993	0	0	0	0	0	0	0	4.06402e-06	0	0	0.000773132	0	0	0	0	0	0	0	0	0	0.00129066	0	0	0	0	0	0	0	0	0.0123993	0.889254	
0.621711	0	0	0.00134415	0	0	0	0	0	0	0	0	0	0	0	0.0858149	0	0	0	0	0	0	0	0	0	0	0.00465256	0	0	0	0.621711	0.228853	
0.808779	0	0	0	0	0	0	0.00653534	0	0	0	9.91838e-05	0.00180682	0	0.000577141	0	0	0	0.00460614	0	0	0.00131034	0	0	0	0	0	0	0	8.58725e-06	0.808779	0.103233	
0.143142	0	0	0	0	0.00832529	0	0	0	0	0	0.000244708	0	0	0	0	0	0	0	0.000330049	0	0	0	0	0	0	0	0	0	0	0.143142	0.623899	
0.247929	0	0	0	0	0	0	0	0	0.00246169	0	0.000248992	0.000869781	0	2.17718e-05	0	0	0.00493264	0.0176797	0	0	0	0	0	9.21574e-06	0	0.0107452	0	0.006271	0	0.247929	0.512165	
0.324358	0	0	0	0	0.00832529	0	0	0	0	0	0.0169328	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.324358	0.436087	
0.00718214	0	0	0	0	0.000116656	0	0	0	0	0	8.22346e-05	0	0	0.00308076	0	0	0	0	0	0	0	0	0	0.0039911	0	0	0	0	0	0.00718214	0.917413	
0.507412	0	0	0	0	0	0.00216157	0.0072113	0	0	0	0.000217602	0	0	7.32146e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.507412	0.289603	
0.766947	0	0	0	0	0	0	0.00653534	0	0.00500911	0	9.91838e-05	0.000262634	0	0.000262935	0	0	0	0	0	0	0.00131034	0	0	0	0	0	0	0	0	0.766947	0.126598	
0.0708064	0	0	0	0	0	0	0	0.0114657	0	0	0.000221339	0	0	0.000650355	0	0	0.000185749	0	0	0	0	0	0	0	0	0	0	0	0.00503524	0.0708064	0.73863	
0.736283	0	0	0	0	0	0	0.0147536	6.88792e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.736283	0.144559	
0.166692	0	0	0.0031178	0	0.00117414	0.000320499	0	0.000118699	0	0	0	0	0	0	0	0	0	0	0	0.0230836	0.00053357	0	0	0	0	0	0.000414727	0	0.00929237	0.166692	0.601127	
0.0659644	0	0	0	0	0.00832529	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.13351e-05	1.54174e-05	0	0.0659644	0.745429	
0.424382	0	0	0	0	0	0	0.0147536	0.000367583	0	0	0	0.00040662	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00788388	0	0	0	0.424382	0.353457	
0.875884	0	0	0	0	0	0	0.00156	0	0	0	0	0.00040662	0	0	0	0	0	0	0	0	0	0	0	0	0	9.06018e-05	0.000926158	0.0214995	0	0.875884	0.0681626	
0.650548	0.00536425	0	0	0	0	0	0.00085355	0	0.00119884	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000922129	0	0	0	0	0	0.650548	0.194979	
0.0406013	0	0	0.00142334	0	0	0.00010647	0.0119375	0	0	0	0	0.000255034	0	0	0	0	0	0.00191258	0	0	0	0	0.0069574	0	0	0.0490219	0.00068676	4.66836e-05	0	0.0406013	0.818705	
0.975414	0	0	0.00391927	0	0	0.000193629	0.000946373	0	0.000878106	0	0	0.000151434	0	0	0	0	0	0.00837922	0	0	0	0	0	0	0	0.00451952	0	0	0	0.975414	0.0153567	
0.271395	0	0	0	0	0	0	0	0	0	0	9.91838e-05	0.000942145	0	0	0	0	0	0	0	0	0.00131034	0	0	0	0	0	0	0	0	0.271395	0.479583	
0.454416	0	0	0	0	0	3.3804e-05	0	0	0	0	0	0	0	0	0	0	0	0	0.000158125	0	0	0	0	0.00112156	0	0	0	0	0	0.454416	0.326167	
0.78926	0	0	0.00172559	0	0	0.000193629	0	0	0.00433612	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0055981	0	0	0	0.78926	0.113643	
0.123761	0	0	0.00172559	0	0	0.000193629	0	0	0.00433612	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0055981	0	0	0	0.123761	0.651235	
0.90596	0	0	0.00120564	0	0	0	0.00653534	0	0.00500911	0	9.91838e-05	0.00180682	0	0.000577141	0	0	0.0552476	0	0	0	0.00131034	0.0161412	0	0	0	0	0	0	0	0.90596	0.0625702	
0.424382	0	0	0	0	0	0	0.0147536	0.000367583	0	0	0	0.00040662	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00788388	0	0	0	0.424382	0.353457	
0.953903	0	0	0	0	0	0	0	0	0	0	0.000221339	0.000490683	0	0.000491968	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00377183	0.953903	0.0241108	
0.93548	0	0	0	0	0	0	0.00653534	0	0.00500911	0	0.000184585	0.000262634	0	0.000262935	0	0	0	0	0	0	0.00131034	0.012509	0	0	0	0	0	0	0	0.93548	0.0369843	
0.454416	0	0	0	0	0	3.3804e-05	0	0	0	0	0	0	0	0	0	0	0	0	0.000158125	0	0	0	0	0.00112156	0	0	0	0	0	0.454416	0.326167	
0.715989	0	0	0	0	0	0	0.00277932	0	0	0	0	0	0	0.000650355	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00377183	0.715989	0.155129	
0.917229	0	0	0.00391927	0	0	0.000193629	0.000946373	0	0.000878106	0	0	5.95152e-05	0	0	0	0	0	0.00837922	0	0	0	0	0	0.000738198	0	0.00579343	0	0	0	0.917229	0.0456656	
0.123761	0	0	0.00172559	0	0	0.000193629	0	0	0.00433612	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0055981	0	0	0	0.123761	0.651235	
0.851092	0	0	0	0	0	0	0.00392075	0	0	0	2.10978e-05	6.16206e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0122631	0.00204602	1.26845e-05	0	0.851092	0.080521	
0.271395	0	0	0	0	0	0	0	0	0	0	9.91838e-05	0.000942145	0	0	0	0	0	0	0	0	0.00131034	0	0	0	0	0	0	0	0	0.271395	0.479583	
0.355285	0	0	0	0	0.00832529	0	0	0	0	0	0.000177589	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.355285	0.405795	
0.355285	0	0	0	0	0.00832529	0	0	0	0	0	0.000177589	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.355285	0.405795	
0.494382	0	0	0	0	0	0	0	0	0.00500911	0	9.91838e-05	0.00180682	0	0	0	0	0	0	0	0	0.00131034	0	0	0	0	0	0	0	0	0.494382	0.298533	
0.176638	0	0	0	0	0	0	0	0	0	0	9.91838e-05	0.000942145	0	0	0	0	0	0	0	0	0.00131034	0	0	0	0	0	0	0	0	0.176638	0.580293	
0.851092	0	0	0	0	0	0	0.00392075	0	0	0	2.10978e-05	6.16206e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0122631	0.00204602	1.26845e-05	0	0.851092	0.080521	



#Generation 220 / 500
currentGen	220
evaluateCount	11000
totalTime	11.2534
firstFrontCount	50
frontCount	1
avgEvalTime	3.73114e-05
#end
Var1	Var2	Var3	Var4	Var5	Var6	Var7	Var8	Var9	Var10	Var11	Var12	Var13	Var14	Var15	Var16	Var17	Var18	Var19	Var20	Var21	Var22	Var23	Var24	Var25	Var26	Var27	Var28	Var29	Var30	Obj1	Obj2	
0	0	0	0	0	0	0	0	4.06402e-06	0	0	0	0	0	0	0	0	0	0	0	0	0.00129066	0	0	0	0	0	0	0	0	0	1.0004	
1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00119449	0	0	0	0	0	0	0	0	1	0.000185369	
0	0	0	0	0	0	0	0	4.06402e-06	0	0	0	0	0	0	0	0	0	0	0	0	0.00129066	0	0	0	0	0	0	0	0	0	1.0004	
1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00119449	0	0	0	0	0	0	0	0	1	0.000185369	
0.851092	0	0	0	0	0	0	0.00392075	0.000366832	0	0	2.10978e-05	6.16206e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.26845e-05	0	0.851092	0.0781864	
0.808779	0	0	0	0	0	0	5.7631e-06	0	0	0	9.91838e-05	0	0	0.000577141	0	0	0	0.00460614	0	0	0.00131034	0	0	0	0	0	0	0	8.58725e-06	0.808779	0.101807	
0.0873298	0	0	0	0	0	0	0.0147536	0.000367583	0	0	0	0.00040662	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00788388	0	0	1.11665e-05	0.0873298	0.710681	
0.570429	0	0	0	0	0	0	0	0	0.00111457	0	0.000773132	0.0121316	0	0	0	0	0	0	0	0	0.0011524	0	0	0	0	0	0	0	1.78088e-05	0.570429	0.247668	
0.298624	0	0	0	0	3.46603e-05	0.00216157	0.0072113	0	0	0	0.000217602	0	0	7.32146e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.298624	0.455723	
